Shop ID,Order ID,Workflow ID,Order date,Order confirmed time,Dining mode,Payment Mode,Order channel,Order status,Customer Uber Membership Status,Sales (excl. tax),Tax on sales,Refunds (excl. tax),Tax on refunds,Price adjustments (excl. tax),Tax on price adjustments,Promotions on items (excl tax),Tax on promotion on items,Promotions on items (incl tax),Delivery charge (excl tax),Tax on delivery fee,Promotions on delivery charge (excl tax),Tax on promotions on delivery charge,Promotions on delivery charge (incl tax),Bag fee,Delivery fee (excl tax),Tax on delivery fee,Delivery fee (incl tax),Service fee,Tax on service fee,Service fee discount,Net service fee,Discount adjustments,Profit on delivery,Tax adjustment,Other payments description,Other payments (incl. tax),Total payout ,Payout date,Payout status,Invoice link U2R ,Invoice link C2R ,Invoice link R2E ,Retailer Loyalty ID,Payout reference ID
,#F6A14,c3556d4f-1f5d-47e0-a799-6c789cff6a14,27/04/2024,1:40,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,5350,0,0,0,0,0,0,0,0,174,0,0,0,0,0,183.79,0,183.79,-1605,0,9.79,-1595.21,0,0,0,,0,3745,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#E4F08,25f5a408-a8a8-4140-a34a-e07c7f9e4f08,27/04/2024,1:59,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,950,0,0,0,0,0,0,0,0,96.5,0,0,0,0,0,83.16,0,83.16,-285,0,0,-285,0,13.34,0,,0,678.34,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#0B2FA,2de966ce-decd-40c3-8b5b-1b176680b2fa,27/04/2024,1:22,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1150,0,0,0,0,0,0,0,0,156.5,0,0,0,0,0,312.57,0,312.57,-345,0,156.07,-188.93,0,0,0,,0,805,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#B86C4,5c24bf12-60b4-43ce-afcf-f0e0552b86c4,27/04/2024,1:28,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,1600,0,0,0,0,0,0,0,0,149,0,0,0,0,0,129.94,0,129.94,-480,0,0,-480,0,19.06,0,,0,1139.06,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#7DDFE,02d51e88-d707-4e7d-b0fa-4b7187f7ddfe,27/04/2024,1:51,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,1600,0,0,0,0,0,0,0,0,164,0,0,0,0,0,314.44,0,314.44,-480,0,150.44,-329.56,0,0,0,,0,1120,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#582D3,6177b467-e28c-44d9-bb9b-b68e88b582d3,27/04/2024,2:25,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,5150,0,0,0,0,0,0,0,0,174,0,0,0,0,0,148.7,0,148.7,-1545,0,0,-1545,0,25.3,0,,0,3630.3,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#170E2,2ae60c19-db17-413c-aaf6-0024972170e2,27/04/2024,2:19,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,3675,0,0,0,0,0,0,0,0,300,0,0,0,0,0,157.96,0,157.96,-1102.5,0,0,-1102.5,0,142.04,0,,0,2714.54,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#A8BF9,82c072af-6665-47df-a5b3-05331b8a8bf9,27/04/2024,2:15,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1020,0,0,0,0,0,0,0,0,150,0,0,0,0,0,457.03,0,457.03,-306,0,307.03,0,1.03,0,0,,0,714,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#4EFEA,6ab57361-56cc-4b51-b58e-6c447824efea,27/04/2024,2:26,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1400,0,0,0,0,0,0,0,0,245,0,0,0,0,0,587.71,0,587.71,-420,0,342.71,-77.29,0,0,0,,0,980,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#BCC4D,d6302646-843f-4b27-a4ae-567f327bcc4d,27/04/2024,2:53,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,1275,0,0,0,0,0,0,0,0,238.75,0,0,0,0,0,235.62,0,235.62,-382.5,0,0,-382.5,0,3.13,0,,0,895.63,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,,,27/04/2024,,,,Unknown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad spend,-1049.16,-1049.16,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#6CB33,f3490935-5f7f-4fdc-a4cf-eaa7db96cb33,27/04/2024,17:44,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,2950,0,0,0,0,0,0,0,0,214,0,0,0,0,0,153.65,0,153.65,-885,0,0,-885,0,60.35,0,,0,2125.35,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#F4E53,a8ef37fd-d719-480f-a9e7-8317cfaf4e53,27/04/2024,19:34,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1275,0,0,0,0,0,0,0,0,238.75,0,0,0,0,0,236.68,0,236.68,-382.5,0,0,-382.5,0,2.07,0,,0,894.57,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#B1CAF,d2a9213b-8a1d-4f1a-90dc-9a9bd57b1caf,27/04/2024,22:33,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,1350,0,0,0,0,0,0,0,0,166.5,0,0,0,0,0,380.58,0,380.58,-405,0,214.08,-190.92,0,0,0,,0,945,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#2A8E1,020a7c37-694f-4c62-bb87-b24be3e2a8e1,27/04/2024,23:10,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,850,0,0,0,0,0,0,0,0,91.5,0,0,0,0,0,81.88,0,81.88,-255,0,0,-255,0,9.62,0,,0,604.62,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#943E7,aab1eb56-f009-4702-a0c2-ce3d27f943e7,27/04/2024,23:35,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1400,0,0,0,0,0,0,0,0,129,0,0,0,0,0,84.05,0,84.05,-420,0,0,-420,0,44.95,0,,0,1024.95,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#DC049,b1b6151c-b9ab-408a-bdd1-aebb7afdc049,27/04/2024,23:24,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,2255,0,0,0,0,0,0,0,0,211.75,0,0,0,0,0,295.03,0,295.03,-676.5,0,83.28,-593.22,0,0,0,,0,1578.5,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#6E527,848c54e2-7d4d-4ae7-9bff-fac733e6e527,27/04/2024,23:28,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,2050,0,0,0,0,0,0,0,0,156.5,0,0,0,0,0,122.38,0,122.38,-615,0,0,-615,0,34.12,0,,0,1469.12,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#01E26,5a597583-2a29-4ec2-9fc3-10480ba01e26,27/04/2024,23:04,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,1350,0,0,0,0,0,0,0,0,166.5,0,0,0,0,0,263.85,0,263.85,-405,0,97.35,-307.65,0,0,0,,0,945,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#3A820,2ed4c7c6-5435-4496-b251-34042453a820,28/04/2024,0:03,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,2900,0,0,0,0,0,0,0,0,353,0,0,0,0,0,458.92,0,458.92,-870,0,105.92,-764.08,0,0,0,,0,2030,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#5AF19,329c34a3-ded0-4beb-b214-65230b45af19,28/04/2024,0:22,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,1350,0,0,0,0,0,0,0,0,116.5,0,0,0,0,0,63.06,0,63.06,-405,0,0,-405,0,53.44,0,,0,998.44,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#0AAB3,14ca6dcc-a912-4159-8623-eeaf2040aab3,28/04/2024,0:35,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1650,0,0,0,0,0,0,0,0,257.5,0,0,0,0,0,240.41,0,240.41,-495,0,0,-495,0,17.09,0,,0,1172.09,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#28350,5df1d988-7691-4b5f-843e-ec8811d28350,28/04/2024,0:18,Delivery – partner using Uber app,Unknown,Android,Unfulfilled,Data not available,450,0,0,0,0,0,0,0,0,79,0,0,0,0,0,141.22,0,141.22,-135,0,62.22,-72.78,0,0,0,,0,315,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#D6D4D,24d8464f-8d5d-4b86-acb6-b54fbc9d6d4d,28/04/2024,1:06,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1850,0,0,0,0,0,0,0,0,191.5,0,0,0,0,0,142.98,0,142.98,-555,0,0,-555,0,48.52,0,,0,1343.52,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#05A20,60e5f1bd-1026-4639-8a14-7e419c305a20,28/04/2024,1:17,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1350,0,0,0,0,0,0,0,0,166.5,0,0,0,0,0,236.28,0,236.28,-405,0,69.78,-335.22,0,0,0,,0,945,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#B8F33,e2958be1-9047-4f4a-9820-0d84983b8f33,28/04/2024,1:33,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1350,0,0,0,0,0,0,0,0,242.5,0,0,0,0,0,189.4,0,189.4,-405,0,0,-405,0,53.1,0,,0,998.1,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#B1347,621dc95b-797a-4dba-af53-55b837fb1347,28/04/2024,1:41,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1300,0,0,0,0,0,0,0,0,199,0,0,0,0,0,63.23,0,63.23,-390,0,0,-390,0,135.77,0,,0,1045.77,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#C51CA,92101d74-e37e-4684-945f-a2d4bb1c51ca,28/04/2024,1:30,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1350,0,0,0,0,0,0,0,0,166.5,0,0,0,0,0,300.22,0,300.22,-405,0,133.72,-271.28,0,0,0,,0,945,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#365ED,8448588b-320f-4686-bb0d-bfbdfca365ed,28/04/2024,1:34,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,2050,0,0,0,0,0,0,0,0,201.5,0,0,0,0,0,327.34,0,327.34,-615,0,125.84,-489.16,0,0,0,,0,1435,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#317B2,c773825a-a5b2-4381-9c2a-3f6e364317b2,28/04/2024,1:44,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3675,0,0,0,0,0,0,0,0,224,0,0,0,0,0,216.35,0,216.35,-1102.5,0,0,-1102.5,0,7.65,0,,0,2580.15,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#0088C,3cd4918e-b053-436d-8b13-8b2bd6b0088c,28/04/2024,2:11,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1750,0,0,0,0,0,0,0,0,262.5,0,0,0,0,0,270.71,0,270.71,-525,0,8.21,-516.79,0,0,0,,0,1225,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#6F1BE,7a2466e0-8fee-4359-a9bc-06e574c6f1be,28/04/2024,2:01,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,3050,0,0,0,0,0,0,0,0,224,0,0,0,0,0,333.72,0,333.72,-915,0,109.72,-805.28,0,0,0,,0,2135,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#FCAE8,b8ad0458-aab0-4e56-8fb3-f8c3283fcae8,28/04/2024,1:44,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,1750,0,0,0,0,0,0,0,0,186.5,0,0,0,0,0,327.2,0,327.2,-525,0,140.7,-384.3,0,0,0,,0,1225,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#88EDF,2f26f6c4-8dee-46e2-abc5-251bf5988edf,28/04/2024,2:12,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,2625,0,0,0,0,0,0,0,0,224,0,0,0,0,0,148.7,0,148.7,-787.5,0,0,-787.5,0,75.3,0,,0,1912.8,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#DD545,d023f5f5-54a9-4118-97c1-8c6adb4dd545,28/04/2024,2:44,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,5350,0,0,0,0,0,0,0,0,224,0,0,0,0,0,83,0,83,-1605,0,0,-1605,0,141,0,,0,3886,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#717C0,0935838f-117f-4535-82d5-0f53c63717c0,28/04/2024,2:53,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,880,0,0,0,0,0,0,0,0,93,0,0,0,0,0,121.28,0,121.28,-264,0,28.28,-235.72,0,0,0,,0,616,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#4F2BC,4a9aa7c0-91e2-4ab7-b84c-bd919fd4f2bc,28/04/2024,2:45,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1275,0,0,0,0,0,0,0,0,162.75,0,0,0,0,0,374.39,0,374.39,-382.5,0,211.64,-170.86,0,0,0,,0,892.5,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#9B878,d9cc4b81-57e1-4fc3-9a1f-125cec19b878,28/04/2024,2:59,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,2850,0,0,0,0,0,0,0,0,300,0,0,0,0,0,324.53,0,324.53,-855,0,24.53,-830.47,0,0,0,,0,1995,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,,,28/04/2024,,,,Unknown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad spend,-1569.88,-1569.88,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#3EF8B,2e19e6d5-6d61-490b-9f24-9a0fd2d3ef8b,28/04/2024,21:01,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,2500,0,0,0,0,0,0,0,0,174,0,0,0,0,0,119,0,119,-750,0,0,-750,0,55,0,,0,1805,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#864BC,316d2435-89c0-4009-951b-ab5e923864bc,28/04/2024,21:43,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,1350,0,0,0,0,0,0,0,0,116.5,0,0,0,0,0,86.42,0,86.42,-405,0,0,-405,0,30.08,0,,0,975.08,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#54BAE,4de926dc-8b68-449d-a72c-809a72854bae,28/04/2024,22:16,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,680,0,0,0,0,0,0,0,0,262,0,0,0,0,0,227.25,0,227.25,-204,0,0,-204,0,34.75,0,,0,510.75,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#B15C0,80abce6b-0307-4fcb-b020-929dfd5b15c0,28/04/2024,22:42,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,850,0,0,0,0,0,0,0,0,141.5,0,0,0,0,0,217.1,0,217.1,-255,0,75.6,-179.4,0,0,0,,0,595,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#A77E7,d0c34846-a078-4af4-a20d-f30304ea77e7,28/04/2024,22:39,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,1850,0,0,0,0,0,0,0,0,141.5,0,0,0,0,0,109.08,0,109.08,-555,0,0,-555,0,32.42,0,,0,1327.42,29/04/2024,Paid,,,,,8BV3ZRSM5IJC
,#777F0,bc1eaf8c-c5cb-42c9-83b3-9fadcec777f0,28/04/2024,23:53,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3500,0,0,0,0,0,0,0,0,353,0,0,0,0,0,370.8,0,370.8,-1050,0,17.8,-1032.2,0,0,0,,0,2450,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#07FC5,6a518832-a2ba-4c3b-be6a-621177707fc5,29/04/2024,0:21,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,2650,0,0,0,0,0,0,0,0,224,0,0,0,0,0,235.23,0,235.23,-795,0,11.23,-783.77,0,0,0,,0,1855,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#8490B,3298088f-5522-45c4-b557-683980b8490b,29/04/2024,1:07,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Uber One member,1250,0,0,0,0,0,0,0,0,161.5,0,0,0,0,0,206.5,0,206.5,-375,0,45,-330,0,0,0,,0,875,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#2072B,9b415b22-be05-418f-9076-4a510fd2072b,29/04/2024,0:52,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1850,0,0,0,0,0,0,0,0,191.5,0,0,0,0,0,418.25,0,418.25,-555,0,226.75,-328.25,0,0,0,,0,1295,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#41416,3c35b046-2191-460b-a1c8-21ff3ed41416,29/04/2024,0:40,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1750,0,0,0,0,0,0,0,0,186.5,0,0,0,0,0,250.78,0,250.78,-525,0,64.28,-460.72,0,0,0,,0,1225,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#5F88E,075cd510-be16-4401-8132-58e0c175f88e,29/04/2024,2:25,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,2200,0,0,0,0,0,0,0,0,209,0,0,0,0,0,305.01,0,305.01,-660,0,96.01,-563.99,0,0,0,,0,1540,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#B167B,1a5830fe-8e58-4077-b579-4c1dd19b167b,29/04/2024,2:56,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1275,0,0,0,0,0,0,0,0,167.75,0,0,0,0,0,149.49,0,149.49,-382.5,0,0,-382.5,0,18.26,0,,0,910.76,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,,,29/04/2024,,,,Unknown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad spend,-1858.97,-1858.97,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#A67DB,454007c2-e07d-4e1f-8cb8-505691ca67db,29/04/2024,21:26,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,2350,0,0,0,0,0,0,0,0,216.5,0,0,0,0,0,163.8,0,163.8,-705,0,0,-705,0,52.7,0,,0,1697.7,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#BBF01,d27d55f7-de6c-43a9-8bc0-d394063bbf01,29/04/2024,22:00,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,1275,0,0,0,0,0,0,0,0,112.75,0,0,0,0,0,122.48,0,122.48,-382.5,0,9.73,-372.77,0,0,0,,0,892.5,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#BDD45,6b77ebee-5336-4c6c-aaed-1d61416bdd45,29/04/2024,22:49,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,700,0,0,0,0,0,0,0,0,124,0,0,0,0,0,134.45,0,134.45,-210,0,10.45,-199.55,0,0,0,,0,490,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#F757B,bc372475-a97f-4fde-a76e-7436a3bf757b,29/04/2024,23:20,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1275,0,0,0,0,0,0,0,0,162.75,0,0,0,0,0,225.43,0,225.43,-382.5,0,62.68,-319.82,0,0,0,,0,892.5,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#D4192,39939b22-394e-4ae2-bd57-42ef73bd4192,29/04/2024,23:31,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,2230,0,0,0,0,0,0,0,0,210.5,0,0,0,0,0,340.7,0,340.7,-669,0,130.2,-538.8,0,0,0,,0,1561,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#4045F,dd02b692-0a23-4be6-8468-b66ea474045f,29/04/2024,23:53,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,3450,0,0,0,0,0,0,0,0,353,0,0,0,0,0,403.43,0,403.43,-1035,0,50.43,-984.57,0,0,0,,0,2415,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#67CF6,eea71faa-cb61-4875-aae6-29d0ee967cf6,30/04/2024,0:04,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,3350,0,0,0,0,0,0,0,0,174,0,0,0,0,0,122.13,0,122.13,-1005,0,0,-1005,0,51.87,0,,0,2396.87,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#C83DA,15cd3098-df0e-46cb-93be-a4f911ac83da,30/04/2024,0:38,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1275,0,0,0,0,0,0,0,0,112.75,0,0,0,0,0,146.69,0,146.69,-382.5,0,33.94,-348.56,0,0,0,,0,892.5,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#675FB,c6713d29-a0c5-418d-bda2-6278e7a675fb,29/04/2024,23:59,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,2080,0,0,0,0,0,0,0,0,203,0,0,0,0,0,664.09,0,664.09,-624,0,461.09,-162.91,0,0,0,,0,1456,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#506D6,2cb3a00e-356f-4841-9c88-060232b506d6,30/04/2024,0:48,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,2000,0,0,0,0,0,0,0,0,283,0,0,0,0,0,170.14,0,170.14,-600,0,0,-600,0,112.86,0,,0,1512.86,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#0F066,faaf6479-f46e-4e50-bf9f-40c17e90f066,30/04/2024,0:03,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,2270,0,0,0,0,0,0,0,0,212.5,0,0,0,0,0,381.68,0,381.68,-681,0,169.18,-511.82,0,0,0,,0,1589,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#BE2DB,109b2ce7-fa07-435f-bbc7-40c8664be2db,30/04/2024,1:19,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1750,0,0,0,0,0,0,0,0,136.5,0,0,0,0,0,134.34,0,134.34,-525,0,0,-525,0,2.16,0,,0,1227.16,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#EB1B0,5bc1897b-bded-44e0-9baf-fb1e7bdeb1b0,30/04/2024,1:35,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1350,0,0,0,0,0,0,0,0,242.5,0,0,0,0,0,140.31,0,140.31,-405,0,0,-405,0,102.19,0,,0,1047.19,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#93BCE,b4b3efaf-54d9-4cf5-90a8-ab4993e93bce,30/04/2024,1:07,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,4600,0,0,0,0,0,0,0,0,224,0,0,0,0,0,398.31,0,398.31,-1380,0,174.31,-1205.69,0,0,0,,0,3220,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#5D181,5f2aea06-cd82-4118-9fad-a2b1aa15d181,30/04/2024,1:39,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,2575,0,0,0,0,0,0,0,0,174,0,0,0,0,0,148.7,0,148.7,-772.5,0,0,-772.5,0,25.3,0,,0,1827.8,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#8E5EB,a9806d19-5b62-49ce-ba39-dfeffcd8e5eb,30/04/2024,2:13,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1250,0,0,0,0,0,0,0,0,131.5,0,0,0,0,0,204.46,0,204.46,-375,0,72.96,-302.04,0,0,0,,0,875,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#B3F92,5e2c97e0-04bd-4a8c-a2c5-777d410b3f92,30/04/2024,2:23,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1350,0,0,0,0,0,0,0,0,156.5,0,0,0,0,0,229.24,0,229.24,-405,0,72.74,-332.26,0,0,0,,0,945,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,,,30/04/2024,,,,Unknown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad spend,-1348.77,-1348.77,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#B8677,e7f1000a-5152-444f-b520-f18440db8677,30/04/2024,20:47,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,1650,0,0,0,0,0,0,0,0,161.5,0,0,0,0,0,90.58,0,90.58,-495,0,0,-495,0,70.92,0,,0,1225.92,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#A3509,d2175ccd-c68c-4961-b6c5-0676765a3509,30/04/2024,21:01,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1580,0,0,0,0,0,0,0,0,158,0,0,0,0,0,144.82,0,144.82,-474,0,0,-474,0,13.18,0,,0,1119.18,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#FD6E1,fe473ac1-2130-4fed-b3bd-f3e5a5afd6e1,30/04/2024,23:05,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1750,0,0,0,0,0,0,0,0,186.5,0,0,0,0,0,367.18,0,367.18,-525,0,180.68,-344.32,0,0,0,,0,1225,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#742AE,291aaebc-7185-46e2-ae13-d8f306f742ae,30/04/2024,23:59,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1350,0,0,0,0,0,0,0,0,166.5,0,0,0,0,0,199.33,0,199.33,-405,0,32.83,-372.17,0,0,0,,0,945,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#4D300,77dce841-38ef-4355-be3a-805d4324d300,1/5/2024,0:12,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,2900,0,0,0,0,0,0,0,0,174,0,0,0,0,0,153.4,0,153.4,-870,0,0,-870,0,20.6,0,,0,2050.6,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#8BCFB,22686e4c-3cbf-43d5-83b8-4df6dd88bcfb,1/5/2024,0:10,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,1650,0,0,0,0,0,0,0,0,136.5,0,0,0,0,0,162,0,162,-495,0,25.5,-469.5,0,0,0,,0,1155,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#40E90,399f4a1b-2dee-43d5-8e26-e42315040e90,1/5/2024,0:32,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1300,0,0,0,0,0,0,0,0,114,0,0,0,0,0,55.3,0,55.3,-390,0,0,-390,0,58.7,0,,0,968.7,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#5A41F,4c1a8c0c-9344-41a7-ad89-9e4bce05a41f,1/5/2024,0:35,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,1300,0,0,0,0,0,0,0,0,114,0,0,0,0,0,55.3,0,55.3,-390,0,0,-390,0,58.7,0,,0,968.7,6/5/2024,Paid,,,,,KJ01NKHKJCL8
,#4F4A5,07cf4516-ecbf-4e32-99b2-4fad8304f4a5,1/5/2024,0:32,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,1300,0,0,0,0,0,0,0,0,114,0,0,0,0,0,55.3,0,55.3,-390,0,0,-390,0,58.7,0,,0,968.7,6/5/2024,Paid,,,,,KJ01NKHKJCL8
